jpg_resolves_now,reason,year,half_year,trip,stem,verdict,jpg_path,xmp_path
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_D8S7618,ok,data/jpg/2019.4/_D8S7618.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_D8S7618.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_D8S7627,ok,data/jpg/2019.4/_D8S7627.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_D8S7627.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_D8S7629,ok,data/jpg/2019.4/_D8S7629.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_D8S7629.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_D8S7644,ok,data/jpg/2019.4/_D8S7644.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_D8S7644.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_D8S7670,ok,data/jpg/2019.4/_D8S7670.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_D8S7670.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_D8S7672,ok,data/jpg/2019.4/_D8S7672.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_D8S7672.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_D8S7680,ok,data/jpg/2019.4/_D8S7680.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_D8S7680.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_D8S7683,ok,data/jpg/2019.4/_D8S7683.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_D8S7683.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_D8S7692,ok,data/jpg/2019.4/_D8S7692.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_D8S7692.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_D8S7706,ok,data/jpg/2019.4/_D8S7706.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_D8S7706.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0088,ok,data/jpg/2019.4/_DSC0088.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0088.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0101,ok,data/jpg/2019.4/_DSC0101.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0101.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0104,ok,data/jpg/2019.4/_DSC0104.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0104.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0112,ok,data/jpg/2019.4/_DSC0112.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0112.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0116,ok,data/jpg/2019.4/_DSC0116.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0116.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0122,ok,data/jpg/2019.4/_DSC0122.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0122.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0128,ok,data/jpg/2019.4/_DSC0128.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0128.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0130,ok,data/jpg/2019.4/_DSC0130.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0130.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0142,ok,data/jpg/2019.4/_DSC0142.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0142.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0144,ok,data/jpg/2019.4/_DSC0144.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0144.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0155,ok,data/jpg/2019.4/_DSC0155.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0155.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0164,ok,data/jpg/2019.4/_DSC0164.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0164.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0174,ok,data/jpg/2019.4/_DSC0174.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0174.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0185,ok,data/jpg/2019.4/_DSC0185.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0185.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0192,ok,data/jpg/2019.4/_DSC0192.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0192.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0202,ok,data/jpg/2019.4/_DSC0202.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0202.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0211,ok,data/jpg/2019.4/_DSC0211.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0211.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0212,ok,data/jpg/2019.4/_DSC0212.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0212.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0224,ok,data/jpg/2019.4/_DSC0224.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0224.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0227,ok,data/jpg/2019.4/_DSC0227.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0227.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0273,ok,data/jpg/2019.4/_DSC0273.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0273.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0277,ok,data/jpg/2019.4/_DSC0277.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0277.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0287,ok,data/jpg/2019.4/_DSC0287.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0287.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0291,ok,data/jpg/2019.4/_DSC0291.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0291.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0311,ok,data/jpg/2019.4/_DSC0311.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0311.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0339,ok,data/jpg/2019.4/_DSC0339.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0339.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0374,ok,data/jpg/2019.4/_DSC0374.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0374.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0408,ok,data/jpg/2019.4/_DSC0408.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0408.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0428,ok,data/jpg/2019.4/_DSC0428.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0428.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0452,ok,data/jpg/2019.4/_DSC0452.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0452.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0476,ok,data/jpg/2019.4/_DSC0476.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0476.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0478,ok,data/jpg/2019.4/_DSC0478.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0478.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0518,ok,data/jpg/2019.4/_DSC0518.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0518.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0541,ok,data/jpg/2019.4/_DSC0541.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0541.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0543,ok,data/jpg/2019.4/_DSC0543.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0543.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0577,ok,data/jpg/2019.4/_DSC0577.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0577.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0583,ok,data/jpg/2019.4/_DSC0583.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0583.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0709,ok,data/jpg/2019.4/_DSC0709.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0709.xmp
True,no keywords + missing JPEG in CSV,2019,2019.4,2019-02-05 山公园11号塘 & 棕背田鸡,_DSC0711,ok,data/jpg/2019.4/_DSC0711.jpg,data/xmp/result-2019/raw/2019.4/2019-02-05 山公园11号塘 & 棕背田鸡/_DSC0711.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-03-24 Capital Outlet,_D8S9810,ok,data/jpg/2020/_D8S9810.jpg,data/xmp/result-2020/raw/2020/2020-03-24 Capital Outlet/_D8S9810.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-04-17 五云疗养院,_D5D5981,ok,data/jpg/2020/_D5D5981.jpg,data/xmp/result-2020/raw/2020/2020-04-17 五云疗养院/_D5D5981.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-04-17 五云疗养院,_D5D6013,ok,data/jpg/2020/_D5D6013.jpg,data/xmp/result-2020/raw/2020/2020-04-17 五云疗养院/_D5D6013.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-04-17 五云疗养院,_D5D6123,ok,data/jpg/2020/_D5D6123.jpg,data/xmp/result-2020/raw/2020/2020-04-17 五云疗养院/_D5D6123.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-04-17 五云疗养院,_D5D6138,ok,data/jpg/2020/_D5D6138.jpg,data/xmp/result-2020/raw/2020/2020-04-17 五云疗养院/_D5D6138.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-04-17 五云疗养院,_D5D6152,ok,data/jpg/2020/_D5D6152.jpg,data/xmp/result-2020/raw/2020/2020-04-17 五云疗养院/_D5D6152.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-06-18 莫干山,_D5D6331,ok,data/jpg/2020/_D5D6331.jpg,data/xmp/result-2020/raw/2020/2020-06-18 莫干山/_D5D6331.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-06-18 莫干山,_D5D6408,ok,data/jpg/2020/_D5D6408.jpg,data/xmp/result-2020/raw/2020/2020-06-18 莫干山/_D5D6408.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-06-18 莫干山,_D5D6428,ok,data/jpg/2020/_D5D6428.jpg,data/xmp/result-2020/raw/2020/2020-06-18 莫干山/_D5D6428.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-06-18 莫干山,_D5D6430,ok,data/jpg/2020/_D5D6430.jpg,data/xmp/result-2020/raw/2020/2020-06-18 莫干山/_D5D6430.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-06-18 莫干山,_D5D6474,ok,data/jpg/2020/_D5D6474.jpg,data/xmp/result-2020/raw/2020/2020-06-18 莫干山/_D5D6474.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-06-18 莫干山,_D5D6503,ok,data/jpg/2020/_D5D6503.jpg,data/xmp/result-2020/raw/2020/2020-06-18 莫干山/_D5D6503.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-06-18 莫干山,_D5D6519,ok,data/jpg/2020/_D5D6519.jpg,data/xmp/result-2020/raw/2020/2020-06-18 莫干山/_D5D6519.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-08-20 临平大酒店,_D8S0133,ok,data/jpg/2020/_D8S0133.jpg,data/xmp/result-2020/raw/2020/2020-08-20 临平大酒店/_D8S0133.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-08-20 临平大酒店,_D8S0212,ok,data/jpg/2020/_D8S0212.jpg,data/xmp/result-2020/raw/2020/2020-08-20 临平大酒店/_D8S0212.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-10 南汇嘴,_D5C5667,ok,data/jpg/2020/_D5C5667.jpg,data/xmp/result-2020/raw/2020/2020-09-10 南汇嘴/_D5C5667.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-10 南汇嘴,_D5C5762,ok,data/jpg/2020/_D5C5762.jpg,data/xmp/result-2020/raw/2020/2020-09-10 南汇嘴/_D5C5762.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-10 南汇嘴,_D5C5797,ok,data/jpg/2020/_D5C5797.jpg,data/xmp/result-2020/raw/2020/2020-09-10 南汇嘴/_D5C5797.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-10 南汇嘴,_D5C5807,ok,data/jpg/2020/_D5C5807.jpg,data/xmp/result-2020/raw/2020/2020-09-10 南汇嘴/_D5C5807.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-10 南汇嘴,_DSC6970,ok,data/jpg/2020/_DSC6970.jpg,data/xmp/result-2020/raw/2020/2020-09-10 南汇嘴/_DSC6970.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-10 南汇嘴,_DSC7020,ok,data/jpg/2020/_DSC7020.jpg,data/xmp/result-2020/raw/2020/2020-09-10 南汇嘴/_DSC7020.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-10 南汇嘴,_DSC7031,ok,data/jpg/2020/_DSC7031.jpg,data/xmp/result-2020/raw/2020/2020-09-10 南汇嘴/_DSC7031.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-10 南汇嘴,_DSC7035,ok,data/jpg/2020/_DSC7035.jpg,data/xmp/result-2020/raw/2020/2020-09-10 南汇嘴/_DSC7035.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-10 南汇嘴,_DSC7038,ok,data/jpg/2020/_DSC7038.jpg,data/xmp/result-2020/raw/2020/2020-09-10 南汇嘴/_DSC7038.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-10 南汇嘴,_DSC7044,ok,data/jpg/2020/_DSC7044.jpg,data/xmp/result-2020/raw/2020/2020-09-10 南汇嘴/_DSC7044.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-10 南汇嘴,_DSC7098,ok,data/jpg/2020/_DSC7098.jpg,data/xmp/result-2020/raw/2020/2020-09-10 南汇嘴/_DSC7098.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-10 南汇嘴,_DSC7114,ok,data/jpg/2020/_DSC7114.jpg,data/xmp/result-2020/raw/2020/2020-09-10 南汇嘴/_DSC7114.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-10 南汇嘴,_DSC7154,ok,data/jpg/2020/_DSC7154.jpg,data/xmp/result-2020/raw/2020/2020-09-10 南汇嘴/_DSC7154.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-10 南汇嘴,_DSC7164,ok,data/jpg/2020/_DSC7164.jpg,data/xmp/result-2020/raw/2020/2020-09-10 南汇嘴/_DSC7164.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-25 诸暨 西施故里,_V9A0548,ok,data/jpg/2020/_V9A0548.jpg,data/xmp/result-2020/raw/2020/2020-09-25 诸暨 西施故里/_V9A0548.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-25 诸暨 西施故里,_V9A0709,ok,data/jpg/2020/_V9A0709.jpg,data/xmp/result-2020/raw/2020/2020-09-25 诸暨 西施故里/_V9A0709.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-25 诸暨 西施故里,_V9A0864,ok,data/jpg/2020/_V9A0864.jpg,data/xmp/result-2020/raw/2020/2020-09-25 诸暨 西施故里/_V9A0864.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-26 诸暨,_V9A0962,ok,data/jpg/2020/_V9A0962.jpg,data/xmp/result-2020/raw/2020/2020-09-26 诸暨/_V9A0962.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-26 诸暨,_V9A0966,ok,data/jpg/2020/_V9A0966.jpg,data/xmp/result-2020/raw/2020/2020-09-26 诸暨/_V9A0966.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-27 龙游,_D5C6367,ok,data/jpg/2020/_D5C6367.jpg,data/xmp/result-2020/raw/2020/2020-09-27 龙游/_D5C6367.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-27 龙游,_D5C6368,ok,data/jpg/2020/_D5C6368.jpg,data/xmp/result-2020/raw/2020/2020-09-27 龙游/_D5C6368.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-27 龙游,_D8S0546,ok,data/jpg/2020/_D8S0546.jpg,data/xmp/result-2020/raw/2020/2020-09-27 龙游/_D8S0546.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-27 龙游,_D8S0607,ok,data/jpg/2020/_D8S0607.jpg,data/xmp/result-2020/raw/2020/2020-09-27 龙游/_D8S0607.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-27 龙游,_D8S0620,ok,data/jpg/2020/_D8S0620.jpg,data/xmp/result-2020/raw/2020/2020-09-27 龙游/_D8S0620.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-27 龙游,_D8S0734,ok,data/jpg/2020/_D8S0734.jpg,data/xmp/result-2020/raw/2020/2020-09-27 龙游/_D8S0734.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-28 龙游,_D5C6505,ok,data/jpg/2020/_D5C6505.jpg,data/xmp/result-2020/raw/2020/2020-09-28 龙游/_D5C6505.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-28 龙游,_D5C6514,ok,data/jpg/2020/_D5C6514.jpg,data/xmp/result-2020/raw/2020/2020-09-28 龙游/_D5C6514.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-28 龙游,_D8S0791,ok,data/jpg/2020/_D8S0791.jpg,data/xmp/result-2020/raw/2020/2020-09-28 龙游/_D8S0791.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-28 龙游,_D8S0810,ok,data/jpg/2020/_D8S0810.jpg,data/xmp/result-2020/raw/2020/2020-09-28 龙游/_D8S0810.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-28 龙游,_D8S0836,ok,data/jpg/2020/_D8S0836.jpg,data/xmp/result-2020/raw/2020/2020-09-28 龙游/_D8S0836.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-28 龙门石窟,_V9A1522,ok,data/jpg/2020/_V9A1522.jpg,data/xmp/result-2020/raw/2020/2020-09-28 龙门石窟/_V9A1522.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-28 龙门石窟,_V9A1527,ok,data/jpg/2020/_V9A1527.jpg,data/xmp/result-2020/raw/2020/2020-09-28 龙门石窟/_V9A1527.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-28 龙门石窟,_V9A1529,ok,data/jpg/2020/_V9A1529.jpg,data/xmp/result-2020/raw/2020/2020-09-28 龙门石窟/_V9A1529.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-29 玉环旋门湾湿地公园,_V9A1578,ok,data/jpg/2020/_V9A1578.jpg,data/xmp/result-2020/raw/2020/2020-09-29 玉环旋门湾湿地公园/_V9A1578.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-29 玉环旋门湾湿地公园,_V9A1613,ok,data/jpg/2020/_V9A1613.jpg,data/xmp/result-2020/raw/2020/2020-09-29 玉环旋门湾湿地公园/_V9A1613.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-29 玉环旋门湾湿地公园,_V9A1659,ok,data/jpg/2020/_V9A1659.jpg,data/xmp/result-2020/raw/2020/2020-09-29 玉环旋门湾湿地公园/_V9A1659.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-29 玉环旋门湾湿地公园,_V9A1695,ok,data/jpg/2020/_V9A1695.jpg,data/xmp/result-2020/raw/2020/2020-09-29 玉环旋门湾湿地公园/_V9A1695.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-29 玉环旋门湾湿地公园,_V9A1764,ok,data/jpg/2020/_V9A1764.jpg,data/xmp/result-2020/raw/2020/2020-09-29 玉环旋门湾湿地公园/_V9A1764.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-29 玉环旋门湾湿地公园,_V9A1777,ok,data/jpg/2020/_V9A1777.jpg,data/xmp/result-2020/raw/2020/2020-09-29 玉环旋门湾湿地公园/_V9A1777.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-29 玉环旋门湾湿地公园,_V9A1787,ok,data/jpg/2020/_V9A1787.jpg,data/xmp/result-2020/raw/2020/2020-09-29 玉环旋门湾湿地公园/_V9A1787.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-29 玉环旋门湾湿地公园,_V9A1788,ok,data/jpg/2020/_V9A1788.jpg,data/xmp/result-2020/raw/2020/2020-09-29 玉环旋门湾湿地公园/_V9A1788.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-29 玉环旋门湾湿地公园,_V9A1792,ok,data/jpg/2020/_V9A1792.jpg,data/xmp/result-2020/raw/2020/2020-09-29 玉环旋门湾湿地公园/_V9A1792.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-29 玉环旋门湾湿地公园,_V9A1793,ok,data/jpg/2020/_V9A1793.jpg,data/xmp/result-2020/raw/2020/2020-09-29 玉环旋门湾湿地公园/_V9A1793.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-29 玉环旋门湾湿地公园,_V9A1794,ok,data/jpg/2020/_V9A1794.jpg,data/xmp/result-2020/raw/2020/2020-09-29 玉环旋门湾湿地公园/_V9A1794.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-29 玉环旋门湾湿地公园,_V9A1797,ok,data/jpg/2020/_V9A1797.jpg,data/xmp/result-2020/raw/2020/2020-09-29 玉环旋门湾湿地公园/_V9A1797.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-09-29 玉环旋门湾湿地公园,_V9A1882,ok,data/jpg/2020/_V9A1882.jpg,data/xmp/result-2020/raw/2020/2020-09-29 玉环旋门湾湿地公园/_V9A1882.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-10-07 九龙山国家森林公园,_D5C7377,ok,data/jpg/2020/_D5C7377.jpg,data/xmp/result-2020/raw/2020/2020-10-07 九龙山国家森林公园/_D5C7377.xmp
True,no keywords + missing JPEG in CSV,2020,2020,2020-10-07 九龙山国家森林公园,_D5C7399,ok,data/jpg/2020/_D5C7399.jpg,data/xmp/result-2020/raw/2020/2020-10-07 九龙山国家森林公园/_D5C7399.xmp
